stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,stop_timezone,wheelchair_boarding
PERRAU-E,19554,Perraudière,47.482366,-0.681115,0,Europe/Paris,0
PERRIE-E,215108,La Perrière,47.463793,-0.408372,0,Europe/Paris,0
PERRIERE,395213,La Perrière,47.464766,-0.408236,0,Europe/Paris,0
PERUSSAI,3238,Pérussaie,47.466084,-0.59635,0,Europe/Paris,1
PERUSS-E,4185,Pérussaie,47.465529,-0.595458,0,Europe/Paris,1
PETGUICH,607987,Petit Guichard,47.526066,-0.479078,0,Europe/Paris,0
PETGUI-E,993424,Petit Guichard,47.526101,-0.478977,0,Europe/Paris,0
PETLANDE,11977,Petite Lande,47.550843,-0.580225,0,Europe/Paris,0
PETLAN-E,13939,Petite Lande,47.554392,-0.581471,0,Europe/Paris,0
PETPOR-E,6330,Petit Port,47.425732,-0.609708,0,Europe/Paris,1
PETPORT,5677,Petit Port,47.425873,-0.609522,0,Europe/Paris,1
PICAS,26555,Picasso,47.452988,-0.523161,0,Europe/Paris,1
PICAS-E,43700,Picasso,47.452891,-0.52196,0,Europe/Paris,1
PIECE,22296,Pièce du Moulin,47.507364,-0.596622,0,Europe/Paris,1
PIECE-E,23406,Pièce du Moulin,47.507385,-0.596979,0,Europe/Paris,1
PIGEONDO,530735,Pigeon d'Or,47.469139,-0.389348,0,Europe/Paris,0
PIGEON-E,33819,Pigeon d'Or,47.469058,-0.389172,0,Europe/Paris,0
PIGNONIE,26672,Pignonière,47.487289,-0.498263,0,Europe/Paris,1
PINEAUDI,370444,Pineaudière,47.594372,-0.538185,0,Europe/Paris,0
PINEAU-E,330880,Pineaudière,47.594116,-0.538219,0,Europe/Paris,0
PINELI-E,90368,Pinelier,47.522453,-0.742195,0,Europe/Paris,0
PINELIER,808769,Pinelier,47.523331,-0.743637,0,Europe/Paris,0
PINSON-E,24131,Pinsons,47.472569,-0.630313,0,Europe/Paris,0
PINSONS,23478,Pinsons,47.472499,-0.630124,0,Europe/Paris,0
PISANI,517316,Pisani,47.482962,-0.548944,0,Europe/Paris,0
PIVERD-E,31587,Piverdière,47.437392,-0.609829,0,Europe/Paris,1
PIVERDIE,30771,Piverdière,47.43766,-0.609612,0,Europe/Paris,1
PLACEN-E,19486,Place Ney,47.478569,-0.543098,0,Europe/Paris,1
PLACENEY,18833,Place Ney,47.478347,-0.543534,0,Europe/Paris,1
PLATEF-E,28725,Plateau Fleuri,47.529925,-0.5977170000000001,0,Europe/Paris,1
PLATFLEU,14518,Plateau Fleuri,47.529687,-0.598073,0,Europe/Paris,1
PLDEUR-E,30568,Europe,47.487935,-0.526878,0,Europe/Paris,1
PLDULYCE,23588,Place du Lycée,47.466874,-0.5443750000000001,0,Europe/Paris,0
PLDULY-E,29899,Place du Lycée,47.466909,-0.544598,0,Europe/Paris,1
PLOTIN-E,626210,Plotinière,47.472141,-0.433089,0,Europe/Paris,0
PLOTINIE,32677,Plotinière,47.472288,-0.433233,0,Europe/Paris,0
PLOTTI-E,90896,Plottière,47.522402,-0.610725,0,Europe/Paris,1
PLOTTIER,317864,Plottière,47.522342,-0.6109019999999999,0,Europe/Paris,1
POIREL,14957,Poirel,47.461703,-0.562118,0,Europe/Paris,1
POIREL-E,5240,Poirel,47.461522,-0.562113,0,Europe/Paris,1
POIVRE,690308,Poivre,47.513532,-0.593046,0,Europe/Paris,0
POIVRE-E,17887,Poivre,47.513557,-0.593131,0,Europe/Paris,1
POLE49,573557,Pôle 49,47.489,-0.491226,0,Europe/Paris,1
POLIGU-E,85187,Poliguet,47.494567,-0.397164,0,Europe/Paris,0
POLIGUET,527584,Poliguet,47.494498,-0.397273,0,Europe/Paris,0
POMANJ-E,19679,Pomanjou,47.500202,-0.5207079999999999,0,Europe/Paris,0
POMANJO,18732,Pomanjou,47.500232,-0.520851,0,Europe/Paris,0
POMONE,14481,Pomone,47.481356,-0.57459,0,Europe/Paris,1
POMONE-E,15036,Pomone,47.481516,-0.574384,0,Europe/Paris,1
PONTLA-E,16421,Pont Laitier,47.413199,-0.6171990000000001,0,Europe/Paris,1
PONTLAIT,15506,Pont Laitier,47.413158,-0.61709,0,Europe/Paris,1
PONTNO-E,4391,Pont Noir,47.464022,-0.562619,0,Europe/Paris,1
PONTNOIR,14304,Pont Noir,47.46384,-0.562893,0,Europe/Paris,1
PONTSC-E,15414,Ponts-de-Cé Mairie,47.425495,-0.525811,0,Europe/Paris,1
PONTSCEM,14271,Ponts-de-Cé Mairie,47.425251,-0.525237,0,Europe/Paris,1
PORTSG,30148,Le Port,47.421506,-0.573614,0,Europe/Paris,1
PORTSG-E,9108,Le Port,47.421563,-0.5739919999999999,0,Europe/Paris,1
POUILLE,25650,Pouillé,47.432768,-0.531752,0,Europe/Paris,1
PRIEURE,18873,Prieuré,47.471893,-0.633646,0,Europe/Paris,1
PRIEUR-E,19657,Prieuré,47.471869,-0.633574,0,Europe/Paris,1
PRINCE,31844,Princé,47.389523,-0.5257230000000001,0,Europe/Paris,0
PRINCE-E,25212,Princé,47.389561,-0.525887,0,Europe/Paris,0
PROME-E,27692,Promeniers,47.477386,-0.631355,0,Europe/Paris,1
PROMENIE,26386,Promeniers,47.47731,-0.631391,0,Europe/Paris,1
PROUDH-E,30177,Proudhon,47.461657,-0.603411,0,Europe/Paris,1
PROUDHON,29327,Proudhon,47.461204,-0.603844,0,Europe/Paris,1
PROVIN-E,17083,Provins,47.492562,-0.502045,0,Europe/Paris,1
PROVINS,14341,Provins,47.492528,-0.502422,0,Europe/Paris,1
PRTLAU-E,4444,Port Launay,47.52092,-0.521626,0,Europe/Paris,0
PRTLAUNA,20548,Port Launay,47.520718,-0.521638,0,Europe/Paris,0
PRUILL,642291,Pruillé Centre,47.577165,-0.662793,0,Europe/Paris,0
PRUILL-E,430244,Pruillé Centre,47.577058,-0.662755,0,Europe/Paris,0
PRUNIE-E,27721,Pruniers,47.449315,-0.602529,0,Europe/Paris,1
PRUNIERS,43576,Pruniers,47.44906,-0.602696,0,Europe/Paris,1
PTANJO-E,7177,Croisée,47.459078,-0.667484,0,Europe/Paris,0
PTANJOU,24470,Croisée,47.458935,-0.667909,0,Europe/Paris,0
PTELANDE,671903,Petite Lande,47.451239,-0.431977,0,Europe/Paris,0
PTFILL-E,19116,Pont aux Filles,47.512662,-0.515057,0,Europe/Paris,0
PTFILLES,1435,Pont aux Filles,47.512047,-0.514993,0,Europe/Paris,0
PTGRCHAM,12601,Petits Grandchamps,47.463898,-0.71439,0,Europe/Paris,0
PTGRCH-E,24018,Petits Grandchamps,47.464034,-0.714341,0,Europe/Paris,0
PYRAM02,23017,Pyramide,47.44088,-0.488639,0,Europe/Paris,1
PYRAM2-E,46871,Pyramide,47.440815,-0.488518,0,Europe/Paris,1
QVENTS,4688,Quatre Vents,47.497151,-0.420747,0,Europe/Paris,0
QVENTS-E,15898,Quatre Vents,47.497096,-0.420865,0,Europe/Paris,0
RABELA-E,28844,Rabelais,47.461596,-0.546957,0,Europe/Paris,1
RABELAI,819,Rabelais,47.46175,-0.54689,0,Europe/Paris,1
RAINIERE,476568,Rainière,47.578677,-0.476915,0,Europe/Paris,0
RAMON,25600,Ramon,47.486669,-0.537883,0,Europe/Paris,1
RANGEA-E,28686,Rangeardière,47.410148,-0.622802,0,Europe/Paris,1
RANGEARD,11014,Rangeardière,47.410112,-0.622905,0,Europe/Paris,1
RAPIDE-E,22324,Rapidex,47.502692,-0.5139590000000001,0,Europe/Paris,1
RAPIDEX,21736,Rapidex,47.502756,-0.514089,0,Europe/Paris,1
RASPAI-E,14912,Raspail,47.475037,-0.570094,0,Europe/Paris,0
RASPAIL,3803,Raspail,47.474927,-0.570096,0,Europe/Paris,0
RBRIOL-E,8269,Route de Briollay,47.486155,-0.53286,0,Europe/Paris,1
RBRIOLLA,24653,Route de Briollay,47.486404,-0.532884,0,Europe/Paris,1
RECLAI-E,641741,René Clair,47.536595,-0.621794,0,Europe/Paris,1
RECLAIR,461517,René Clair,47.536699,-0.621849,0,Europe/Paris,1
RENARD,27566,Renardière,47.483846,-0.674031,0,Europe/Paris,0
RENAR-E,19748,Renardière,47.483725,-0.674466,0,Europe/Paris,0
RENOIR,26525,Auguste Renoir,47.536082,-0.618577,0,Europe/Paris,1
RENOIR-E,478423,Auguste Renoir,47.535998,-0.618425,0,Europe/Paris,1
RENOU,6625,Renou,47.436923,-0.486762,0,Europe/Paris,0
RENOU-E,4188,Renou,47.437339,-0.486928,0,Europe/Paris,0
REPUBL-E,6777,République,47.471694,-0.553859,0,Europe/Paris,1
REPUBLIQ,30691,République,47.471006,-0.553993,0,Europe/Paris,1
RESIDE-E,209683,Résidence,47.57258,-0.488519,0,Europe/Paris,0
RESIDENC,125095,Résidence,47.572659,-0.48858,0,Europe/Paris,0
RESTLA-E,428093,Restaurant,47.457849,-0.391502,0,Europe/Paris,0
RESTLAVA,675479,Restaurant,47.457636,-0.392321,0,Europe/Paris,0
RESTUN-E,28833,Restau U,47.479546,-0.6003579999999999,0,Europe/Paris,1
RESTUNIV,27148,Restau U,47.479178,-0.600198,0,Europe/Paris,1
REUSSI-E,366153,Reussières,47.5693,-0.564308,0,Europe/Paris,0
REUSSIER,434069,Reussières,47.569408,-0.564321,0,Europe/Paris,0
REVERI-E,13109,Rêveries,47.482106,-0.577855,0,Europe/Paris,1
REVERIES,12326,Rêveries,47.482005,-0.578452,0,Europe/Paris,1
RGILARDI,390494,Gilardières,47.385927,-0.5646870000000001,0,Europe/Paris,0
RIDEREAU,567791,Ridereau,47.477937,-0.391282,0,Europe/Paris,0
RIDERE-E,917645,Ridereau,47.478021,-0.391163,0,Europe/Paris,0
RIMOUX,716161,Rimoux,47.475803,-0.356206,0,Europe/Paris,0
RIMOUX-E,644943,Rimoux,47.475743,-0.356174,0,Europe/Paris,0
RIOTTEAU,29013,Riotteau,47.443933,-0.498789,0,Europe/Paris,1
RIOTTE-E,6695,Riotteau,47.443937,-0.499265,0,Europe/Paris,1
RIPOLE-E,5826,Ripollet,47.511172,-0.588369,0,Europe/Paris,1
RIPOLLE,22179,Ripollet,47.510907,-0.5888099999999999,0,Europe/Paris,1
RMOINE-E,32116,Roche aux Moines,47.39389,-0.645907,0,Europe/Paris,0
RMOINES,6489,Roche aux Moines,47.393847,-0.64574,0,Europe/Paris,0
ROCEPI-E,17525,Roc Épine,47.480265,-0.575807,0,Europe/Paris,1
ROCEPINE,636,Roc Épine,47.480326,-0.575926,0,Europe/Paris,1
ROCHE-E,20309,Rochette,47.528737,-0.751186,0,Europe/Paris,0
ROCHEF-E,13000,La Rochefoucauld,47.479428,-0.556732,0,Europe/Paris,1
ROCHEFOU,6793,La Rochefoucauld,47.478851,-0.556972,0,Europe/Paris,1
ROCHETTE,22371,Rochette,47.528593,-0.751085,0,Europe/Paris,0
ROCHMA-E,370620,Roche Marotte,47.447371,-0.519286,0,Europe/Paris,0
ROCHMAR,573094,Roche Marotte,47.447421,-0.519173,0,Europe/Paris,0
RODIN,12656,Rodin,47.475959,-0.625691,0,Europe/Paris,1
ROFOUL-E,627992,Roche Foulques,47.575918,-0.455365,0,Europe/Paris,0
ROFOULQ,55701,Roche Foulques,47.575868,-0.454769,0,Europe/Paris,0
ROMA-AD,28445,Roche Morna,47.420324,-0.580483,0,Europe/Paris,0
ROMABLD,84626,Romanerie,47.482705,-0.502858,0,Europe/Paris,0
ROMORNA,32360,Roche Morna,47.420324,-0.5814,0,Europe/Paris,1
RONCERAY,10261,Ronceray,47.529591,-0.564901,0,Europe/Paris,0
RONCER-E,20665,Ronceray,47.530018,-0.565314,0,Europe/Paris,0
RONCIE-E,17649,Roncières,47.436056,-0.513728,0,Europe/Paris,1
RONCIERE,3607,Roncières,47.435943,-0.513476,0,Europe/Paris,1
ROUAIR-E,20788,Rouairie,47.475505,-0.638902,0,Europe/Paris,1
ROUAIRIE,19971,Rouairie,47.475599,-0.638872,0,Europe/Paris,1
ROUSSI-E,228030,Roussière,47.574653,-0.650834,0,Europe/Paris,0
ROUSSIER,4742,Roussière,47.574652,-0.6506729999999999,0,Europe/Paris,0
RTECHA-E,31093,Route de Champigné,47.57234,-0.593312,0,Europe/Paris,0
RTECHAMP,31470,Route de Champigné,47.572262,-0.59346,0,Europe/Paris,1
RTEDAN-E,14532,Route d'Angers,47.42544,-0.556239,0,Europe/Paris,1
RTEDANGE,6743,Route d'Angers,47.425501,-0.556521,0,Europe/Paris,1
RTEPAR-E,19337,Route de Paris,47.489743,-0.507372,0,Europe/Paris,1
RTEPARIS,17574,Route de Paris,47.489597,-0.508103,0,Europe/Paris,1
RTINARD,9553,Roche Tinard,47.496413,-0.40372,0,Europe/Paris,0
RTINAR-E,273,Roche Tinard,47.496041,-0.402326,0,Europe/Paris,0
RTSORG-E,793058,Route de Sorges,47.432648,-0.490873,0,Europe/Paris,0
RTSORGES,228228,Route de Sorges,47.432548,-0.490878,0,Europe/Paris,0
RUAU,279260,Le Ruau,47.42432,-0.398701,0,Europe/Paris,0
RUAU-E,343146,Le Ruau,47.424247,-0.398617,0,Europe/Paris,0
RUCOURTE,224549,Rue Courte,47.41968,-0.32878,0,Europe/Paris,0
RUELLE-E,27445,Ruelles,47.437339,-0.531554,0,Europe/Paris,1
RUELLES,26825,Ruelles,47.437666,-0.5314410000000001,0,Europe/Paris,1
SABLON-E,28751,Sablons,47.439789,-0.5333329999999999,0,Europe/Paris,1
SABLONS,28098,Sablons,47.440038,-0.533133,0,Europe/Paris,1
SAECOELE,895663,Savennières École privée,47.383342,-0.655836,0,Europe/Paris,0
SAICRO-E,20081,Ste-Croix,47.469864,-0.554963,0,Europe/Paris,1
SAICROIX,18938,Ste-Croix,47.469957,-0.554321,0,Europe/Paris,1
SAILLE-E,29523,Saillerie,47.486916,-0.506868,0,Europe/Paris,1
SAJACQ-E,10642,St-Jacques,47.473726,-0.572616,0,Europe/Paris,1
SAJACQUE,17939,St-Jacques,47.473521,-0.571278,0,Europe/Paris,1
SALETT-E,613884,Salette,47.51263,-0.586802,0,Europe/Paris,1
SARRCI-E,11756,Sarrigné Cimetière,47.501408,-0.387017,0,Europe/Paris,1
SARRCIME,1249,Sarrigné Cimetière,47.501566,-0.387707,0,Europe/Paris,1
SARRIDEP,398822,Les Plantes,47.502404,-0.379272,0,Europe/Paris,1
SARRIG-E,9431,Les Plantes,47.502406,-0.379316,0,Europe/Paris,1
SARRIGNE,31023,Les Plantes,47.502758,-0.378761,0,Europe/Paris,1
SARRMA-E,23555,Sarrigné Mairie,47.501677,-0.383139,0,Europe/Paris,1
SARRMAIR,30431,Sarrigné Mairie,47.501762,-0.383259,0,Europe/Paris,1
SAULA-E,997892,Saulaie,47.528968,-0.487747,0,Europe/Paris,0
SAULAIE,530410,Saulaie,47.528964,-0.48787,0,Europe/Paris,0
SAULAI-E,679503,Saulais,47.47016,-0.461785,0,Europe/Paris,0
SAULAIS,425213,Saulais,47.470308,-0.461632,0,Europe/Paris,0
SAVARY,20832,Savary,47.47354,-0.542736,0,Europe/Paris,1
SAVARY-E,22138,Savary,47.47347,-0.541324,0,Europe/Paris,1
SAVENNIE,25242,Savennières Mail,47.383363,-0.655792,0,Europe/Paris,0
SAVGARE,79863,Savennières Gare,47.381293,-0.655214,0,Europe/Paris,0
SCANIA,13638,Scania,47.493116,-0.522351,0,Europe/Paris,0
SCANIA-E,14160,Scania,47.493612,-0.522226,0,Europe/Paris,0
SCHWALBA,31127,Schwalbach,47.503777,-0.60232,0,Europe/Paris,1
SCHWAL-E,32531,Schwalbach,47.504045,-0.602507,0,Europe/Paris,1
SECUSOCI,26877,Sécurité Sociale,47.46912,-0.540188,0,Europe/Paris,1
SECUSO-E,14711,Sécurité Sociale,47.468992,-0.5401,0,Europe/Paris,1
SEMARD,27110,Gares Sémard,47.46454,-0.560087,0,Europe/Paris,1
SEPSON-E,26591,7 Sonnettes,47.485737,-0.515147,0,Europe/Paris,1
SEPSONET,12415,7 Sonnettes,47.486085,-0.514785,0,Europe/Paris,1
SHEAKS-E,14745,Shakespeare,47.461973,-0.6126200000000001,0,Europe/Paris,1
SHEAKSPE,15855,Shakespeare,47.461877,-0.6125969999999999,0,Europe/Paris,1
SLEZIND,16655,St-Lézin,47.450358,-0.488225,0,Europe/Paris,1
SMATGD-E,737761,Grande Rue,47.41104,-0.333323,0,Europe/Paris,0
SMATGDRU,735252,Grande Rue,47.411125,-0.333079,0,Europe/Paris,0
SMATOF-E,634987,St-Mathurin Mairie,47.409445,-0.322172,0,Europe/Paris,0
SMATOFTO,299329,St-Mathurin Mairie,47.409498,-0.321225,0,Europe/Paris,0
SOECPRIV,973131,ECOLE PRIVEE Julie Bodinier,47.568286,-0.419282,0,Europe/Paris,0
SOECPUBL,99939,ECOLE PUBLIQUE Emile Joulain,47.571219,-0.421095,0,Europe/Paris,0
SOLAND,31835,Soland,47.399479,-0.531273,0,Europe/Paris,1
SOLAND-E,32488,Soland,47.399582,-0.5304680000000001,0,Europe/Paris,1
SOLELE-E,26456,Soleil Levant,47.484894,-0.516754,0,Europe/Paris,1
SOLELEVA,25379,Soleil Levant,47.484629,-0.5175920000000001,0,Europe/Paris,1
SORGES,27536,Sorges,47.43187,-0.485221,0,Europe/Paris,0
SOUCEL-E,19812,Soucelles Centre,47.570167,-0.4203,0,Europe/Paris,0
SOUCELLE,1423,Soucelles Centre,47.569446,-0.420554,0,Europe/Paris,0
SOUCMAIR,431117,Soucelles Mairie,47.56812,-0.419125,0,Europe/Paris,0
SOULAI-E,39480,Le Tertre,47.362724,-0.522774,0,Europe/Paris,0
SOULAINE,1828,Le Tertre,47.362895,-0.522665,0,Europe/Paris,0
SOULAIR,5421,Soulaire,47.577327,-0.554304,0,Europe/Paris,0
SOUL-E,22770,Soulaire,47.577519,-0.554125,0,Europe/Paris,0
SOULEC-E,503218,Soulaines École,47.365765,-0.521276,0,Europe/Paris,0
SOULECOL,51293,Soulaines École,47.36587,-0.521555,0,Europe/Paris,0
SOUSTADE,179678,Soucelles Stade,47.570224,-0.422138,0,Europe/Paris,0
SOUSTA-E,916505,Soucelles Stade,47.57002,-0.421902,0,Europe/Paris,0
SOUZE-E,13244,Petite Souzelle,47.549681,-0.56384,0,Europe/Paris,0
SOUZELL,11009,Petite Souzelle,47.549137,-0.564462,0,Europe/Paris,0
SPORBR-E,27038,Briollay Stade,47.561812,-0.505289,0,Europe/Paris,0
SPORBRIO,8372,Briollay Stade,47.561726,-0.50535,0,Europe/Paris,0
STADE,11605,St-Barthélemy Stade,47.461333,-0.49211,0,Europe/Paris,1
STADE-E,12422,St-Barthélemy Stade,47.461241,-0.49189,0,Europe/Paris,1
STAUBI-E,31700,Foch-St-Aubin,47.468146,-0.551044,0,Europe/Paris,1
STAUBIN,22468,Foch-St-Aubin,47.468556,-0.550032,0,Europe/Paris,1
STCHARLE,146807,Collège St-Charles,47.47564,-0.5669380000000001,0,Europe/Paris,0
STEMELAI,787343,Ste-Melaine Centre,47.370466,-0.49665,0,Europe/Paris,0
STEMEL-E,576181,Ste-Melaine Centre,47.370358,-0.49662,0,Europe/Paris,0
STEXUP-E,15821,St-Exupéry,47.468021,-0.537403,0,Europe/Paris,1
STEXUPER,22347,St-Exupéry,47.467847,-0.536517,0,Europe/Paris,1
STJOS-E,14109,St-Joseph,47.464782,-0.541133,0,Europe/Paris,0
STJOSEP,23613,St-Joseph,47.464913,-0.541245,0,Europe/Paris,0
STLAUD,248626,Collège St-Laud,47.418504,-0.52277,0,Europe/Paris,0
STLAUD-E,721584,Collège St-Laud,47.418563,-0.522832,0,Europe/Paris,0
STLEGMAI,301813,St-Léger Mairie,47.459292,-0.709674,0,Europe/Paris,0
STLEON-E,7367,St-Léonard,47.459544,-0.521971,0,Europe/Paris,1
STLOU-E,35907,St-Louis,47.487771,-0.586632,0,Europe/Paris,0
STLOUIS,16220,St-Louis,47.487528,-0.5866209999999999,0,Europe/Paris,0
STMART-E,1531,St-Martin Centre,47.431407,-0.703074,0,Europe/Paris,0
STMARTIN,16698,St-Martin Centre,47.431246,-0.702663,0,Europe/Paris,0
STSYCHVE,74046,Chêne Vert,47.525157,-0.460813,0,Europe/Paris,1
STSYL-AR,397,Carreaux,47.512716,-0.471042,0,Europe/Paris,0
STTERESE,2068,Ste-Thérèse,47.480857,-0.564329,0,Europe/Paris,1
STTHER-E,7404,Ste-Thérèse,47.480599,-0.5642200000000001,0,Europe/Paris,1
TALET,364496,Talet,47.476405,-0.547674,0,Europe/Paris,1
TANCE-E,25473,Tancellerie,47.516171,-0.663589,0,Europe/Paris,0
TANCELL,29482,Tancellerie,47.516121,-0.663476,0,Europe/Paris,0
TARTEL-E,963865,Tartelusse,47.558812,-0.437852,0,Europe/Paris,0
TARTELUS,653022,Tartelusse,47.558722,-0.437693,0,Europe/Paris,0
TASSIG-E,10656,Pôle Tassigny,47.446522,-0.53721,0,Europe/Paris,1
TEMPLE,128919,Temple,47.489541,-0.428495,0,Europe/Paris,0
TEMPLE-E,986897,Temple,47.489583,-0.428337,0,Europe/Paris,0
TERNIERE,304,Ternière,47.505698,-0.592635,0,Europe/Paris,1
THOMAS-E,18250,Thomasserie,47.461739,-0.625252,0,Europe/Paris,1
THOMASS,27878,Thomasserie,47.461762,-0.625348,0,Europe/Paris,1
TINELL-E,996881,Tinellière,47.483942,-0.431535,0,Europe/Paris,0
TINELLIE,794659,Tinellière,47.483963,-0.431664,0,Europe/Paris,0
